----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-21 16:18:09.035753

Actual Temperature / SetPoint / V1 / V2
0 0 0.1145 4.3413
21.30  0.00  0.132 4.3544
Print progress: 19.565217391304348%
21.33  0.00  0.1399 4.35
Print progress: 21.73913043478261%
21.15  0.00  0.1399 4.35
21.15  0.00  0.1323 4.3488
21.15  0.00  0.1323 4.3488
21.15  0.00  0.1276 4.3677
21.15  0.00  0.1276 4.3677
21.15  0.00  0.1263 4.3395
21.15  0.00  0.1211 4.3528
21.15  0.00  0.1211 4.3528
21.15  0.00  0.1217 4.3552
21.15  0.00  0.1217 4.3552
21.15  0.00  0.116 4.3518
21.15  0.00  0.116 4.3518
21.15  0.00  0.1234 4.3358
21.15  0.00  0.1234 4.3358
21.15  0.00  0.1251 4.354
21.15  0.00  0.1251 4.354
21.15  0.00  0.1305 4.3435
21.15  0.00  0.1305 4.3435
21.15  0.00  0.1323 4.36
21.15  0.00  0.1323 4.36
21.15  0.00  0.1337 4.3464
21.15  0.00  0.1337 4.3464
21.15  0.00  0.1287 4.3414
21.15  0.00  0.1287 4.3414
21.15  0.00  0.126 4.3386
21.15  0.00  0.1239 4.3535
21.15  0.00  0.1239 4.3535
21.15  0.00  0.1208 4.3463
21.15  0.00  0.1208 4.3463
21.15  0.00  0.1213 4.3536
21.15  0.00  0.1213 4.3536
21.15  0.00  0.124 4.3486
21.15  0.00  0.124 4.3486
21.15  0.00  0.1228 4.3291
21.15  0.00  0.1228 4.3291
21.15  0.00  0.1271 4.3563
21.15  0.00  0.1271 4.3563
21.15  0.00  0.1289 4.3269
21.15  0.00  0.1289 4.3269
21.15  0.00  0.135 4.3507
21.15  0.00  0.135 4.3507
21.15  0.00  0.1321 4.3499
21.15  0.00  0.1301 4.3473
21.15  0.00  0.1301 4.3473
21.15  0.00  0.1237 4.3907
21.15  0.00  0.1237 4.3907
21.15  0.00  0.1227 4.3209
21.33  0.00  0.1227 4.3209
Print progress: 26.08695652173913%
21.06  0.00  0.119 4.3455
21.06  0.00  0.119 4.3455
21.06  0.00  0.1207 4.3558
21.06  0.00  0.1207 4.3558
21.06  0.00  0.1251 4.359
21.06  0.00  0.1251 4.359
21.06  0.00  0.1243 4.3462
21.06  0.00  0.1243 4.3462
21.06  0.00  0.1302 4.3475
21.06  0.00  0.1312 4.3584
21.06  0.00  0.1312 4.3584
21.06  0.00  0.1337 4.3429
21.06  0.00  0.1337 4.3429
21.06  0.00  0.1351 4.3147
21.06  0.00  0.1351 4.3147
21.06  0.00  0.1288 4.3162
21.06  0.00  0.1288 4.3162
21.06  0.00  0.1234 4.3315
21.06  0.00  0.1234 4.3315
21.06  0.00  0.1184 4.3516
21.06  0.00  0.1184 4.3516
21.06  0.00  0.121 4.323
21.06  0.00  0.121 4.323
21.06  0.00  0.1223 4.3502
21.06  0.00  0.1223 4.3502
21.06  0.00  0.1262 4.3408
21.06  0.00  0.1332 4.3406
21.06  0.00  0.1332 4.3406
21.06  0.00  0.1305 4.3453
21.06  0.00  0.1305 4.3453
21.06  0.00  0.1332 4.3511
21.06  0.00  0.1332 4.3511
21.06  0.00  0.131 4.3434
21.06  0.00  0.131 4.3434
21.06  0.00  0.1309 4.3466
21.06  0.00  0.1309 4.3466
21.06  0.00  0.1312 4.355
21.06  0.00  0.1312 4.355
21.06  0.00  0.1204 4.3557
21.06  0.00  0.1204 4.3557
21.06  0.00  0.1189 4.3466
21.06  0.00  0.1185 4.3473
21.06  0.00  0.1185 4.3473
21.06  0.00  0.1265 4.3367
21.06  0.00  0.1265 4.3367
21.21  0.00  0.1261 4.3502
Print progress: 28.26086956521739%
21.03  0.00  0.1261 4.3502
Print progress: 32.608695652173914%
21.15  0.00  0.1316 4.3379
Print progress: 34.78260869565217%
21.21  0.00  0.1316 4.3379
Print progress: 36.95652173913043%
21.15  0.00  0.1267 4.3572
21.15  0.00  0.1267 4.3572
21.15  0.00  0.1309 4.3397
21.15  0.00  0.1309 4.3397
21.15  0.00  0.1298 4.3481
21.15  0.00  0.1263 4.3405
21.15  0.00  0.1263 4.3405
21.15  0.00  0.1229 4.3545
21.15  0.00  0.1229 4.3545
21.15  0.00  0.1235 4.3467
21.15  0.00  0.1235 4.3467
21.15  0.00  0.1195 4.3403
21.15  0.00  0.1195 4.3403
21.15  0.00  0.1184 4.3523
21.15  0.00  0.1184 4.3523
21.15  0.00  0.1248 4.3384
21.15  0.00  0.1248 4.3384
21.15  0.00  0.1335 4.3467
21.15  0.00  0.1335 4.3467
21.15  0.00  0.1335 4.3542
21.15  0.00  0.1359 4.3459
21.15  0.00  0.1359 4.3459
21.15  0.00  0.1252 4.3496
21.15  0.00  0.1252 4.3496
21.15  0.00  0.1265 4.3508
21.15  0.00  0.1265 4.3508
21.15  0.00  0.1237 4.3419
21.15  0.00  0.1237 4.3419
21.15  0.00  0.12 4.3438
21.15  0.00  0.12 4.3438
21.15  0.00  0.1239 4.3574
21.15  0.00  0.1239 4.3574
21.15  0.00  0.1206 4.3441
21.15  0.00  0.1226 4.3656
21.15  0.00  0.1226 4.3656
21.15  0.00  0.1284 4.343
21.15  0.00  0.1284 4.343
21.15  0.00  0.1331 4.36
21.15  0.00  0.1331 4.36
21.15  0.00  0.1359 4.3546
21.15  0.00  0.1359 4.3546
21.15  0.00  0.1296 4.3524
21.15  0.00  0.1296 4.3524
21.15  0.00  0.1257 4.3491
21.15  0.00  0.12 4.3428
21.15  0.00  0.12 4.3428
21.15  0.00  0.1215 4.3334
21.15  0.00  0.1215 4.3334
21.15  0.00  0.1207 4.3463
21.15  0.00  0.1207 4.3463
21.15  0.00  0.1235 4.3472
21.15  0.00  0.1235 4.3472
21.15  0.00  0.1298 4.3656
21.15  0.00  0.1298 4.3656
21.15  0.00  0.1288 4.3333
21.15  0.00  0.1288 4.3333
21.15  0.00  0.1339 4.3524
21.15  0.00  0.1327 4.355
21.15  0.00  0.1327 4.355
21.15  0.00  0.1313 4.3494
21.15  0.00  0.1313 4.3494
21.15  0.00  0.1309 4.3341
21.15  0.00  0.1309 4.3341
21.15  0.00  0.1257 4.3424
21.15  0.00  0.1257 4.3424
21.15  0.00  0.1207 4.337
21.15  0.00  0.1207 4.337
21.15  0.00  0.1183 4.3503
21.15  0.00  0.1257 4.3331
21.15  0.00  0.1257 4.3331
20.81  0.00  0.1237 4.3688
21.27  0.00  0.1237 4.3688
Print progress: 41.30434782608695%
21.33  0.00  0.123 4.3724
21.33  0.00  0.123 4.3724
21.33  0.00  0.125 4.361
21.33  0.00  0.125 4.361
21.33  0.00  0.1315 4.347
21.33  0.00  0.1315 4.347
21.33  0.00  0.1321 4.3652
21.33  0.00  0.1284 4.3488
21.33  0.00  0.1284 4.3488
21.33  0.00  0.1273 4.3444
21.33  0.00  0.1273 4.3444
21.33  0.00  0.1227 4.3549
21.33  0.00  0.1227 4.3549
21.33  0.00  0.1172 4.3546
21.33  0.00  0.1172 4.3546
21.33  0.00  0.1174 4.3513
21.33  0.00  0.1174 4.3513
21.33  0.00  0.1207 4.3691
21.33  0.00  0.1287 4.3516
21.33  0.00  0.1287 4.3516
21.33  0.00  0.1265 4.3651
21.33  0.00  0.1265 4.3651
21.33  0.00  0.1334 4.3483
21.33  0.00  0.1334 4.3483
21.33  0.00  0.1274 4.3553
21.33  0.00  0.1274 4.3553
21.33  0.00  0.1295 4.3433
21.33  0.00  0.1257 4.3448
21.33  0.00  0.1257 4.3448
21.33  0.00  0.1223 4.3512
21.33  0.00  0.1223 4.3512
21.33  0.00  0.1221 4.3513
21.33  0.00  0.1221 4.3513
21.33  0.00  0.1163 4.3517
21.33  0.00  0.1163 4.3517
21.33  0.00  0.1224 4.349
21.33  0.00  0.1224 4.349
21.33  0.00  0.1249 4.3519
21.33  0.00  0.1312 4.3665
21.33  0.00  0.1312 4.3665
21.33  0.00  0.135 4.3564
21.33  0.00  0.135 4.3564
21.33  0.00  0.1324 4.3466
21.33  0.00  0.1324 4.3466
21.33  0.00  0.1304 4.3402
21.33  0.00  0.1304 4.3402
21.33  0.00  0.1249 4.3433
21.33  0.00  0.126 4.3448
21.33  0.00  0.126 4.3448
21.33  0.00  0.1206 4.3553
21.33  0.00  0.1206 4.3553
21.33  0.00  0.1196 4.3496
21.33  0.00  0.1196 4.3496
21.33  0.00  0.1241 4.3641
21.33  0.00  0.1241 4.3641
21.33  0.00  0.123 4.3461
21.33  0.00  0.1267 4.3478
21.33  0.00  0.1267 4.3478
21.33  0.00  0.1302 4.3507
21.33  0.00  0.1302 4.3507
21.33  0.00  0.1342 4.3519
21.33  0.00  0.1342 4.3519
21.33  0.00  0.1342 4.3451
21.33  0.00  0.1342 4.3451
21.33  0.00  0.1337 4.3445
21.33  0.00  0.1285 4.3524
21.33  0.00  0.1285 4.3524
21.33  0.00  0.1223 4.3435
21.21  0.00  0.1223 4.3435
21.30  0.00  0.1202 4.3547
Print progress: 43.47826086956522%
21.36  0.00  0.1202 4.3547
Print progress: 47.82608695652174%
21.30  0.00  0.1162 4.3591
Print progress: 52.17391304347826%
21.21  0.00  0.1162 4.3591
21.21  0.00  0.1221 4.3542
21.21  0.00  0.1194 4.3502
21.21  0.00  0.1194 4.3502
21.21  0.00  0.1279 4.3384
21.21  0.00  0.1279 4.3384
21.21  0.00  0.1279 4.3485
21.21  0.00  0.1279 4.3485
21.21  0.00  0.1326 4.3477
21.21  0.00  0.1326 4.3477
21.21  0.00  0.1342 4.3511
21.21  0.00  0.1289 4.3412
21.21  0.00  0.1289 4.3412
21.21  0.00  0.1222 4.3544
21.21  0.00  0.1222 4.3544
21.21  0.00  0.1189 4.3455
21.21  0.00  0.1189 4.3455
21.21  0.00  0.119 4.3552
21.21  0.00  0.119 4.3552
21.21  0.00  0.1254 4.3335
21.21  0.00  0.1254 4.3483
21.21  0.00  0.1254 4.3483
21.21  0.00  0.1329 4.3472
21.21  0.00  0.1329 4.3472
21.21  0.00  0.1288 4.3414
21.21  0.00  0.1288 4.3414
21.21  0.00  0.1295 4.3555
21.21  0.00  0.1295 4.3555
21.21  0.00  0.1279 4.3439
21.21  0.00  0.124 4.3535
21.21  0.00  0.124 4.3535
21.21  0.00  0.1227 4.3491
21.21  0.00  0.1227 4.3491
21.21  0.00  0.1237 4.3389
21.21  0.00  0.1237 4.3389
21.21  0.00  0.1218 4.351
21.21  0.00  0.1218 4.351
21.21  0.00  0.1248 4.356
21.21  0.00  0.1288 4.3638
21.21  0.00  0.1288 4.3638
21.21  0.00  0.1354 4.3491
21.21  0.00  0.1354 4.3491
21.21  0.00  0.132 4.3499
21.21  0.00  0.132 4.3499
21.21  0.00  0.1256 4.3412
21.12  0.00  0.1256 4.3412
Print progress: 56.52173913043478%
21.12  0.00  0.119 4.3596
21.12  0.00  0.1188 4.3513
21.12  0.00  0.1188 4.3513
21.12  0.00  0.1204 4.3594
21.12  0.00  0.1204 4.3594
21.12  0.00  0.124 4.3601
21.12  0.00  0.124 4.3601
21.12  0.00  0.1299 4.3617
21.12  0.00  0.1299 4.3617
21.12  0.00  0.1287 4.3452
21.12  0.00  0.1302 4.355
21.12  0.00  0.1302 4.355
21.12  0.00  0.13 4.3376
21.12  0.00  0.13 4.3376
21.12  0.00  0.1224 4.3577
21.12  0.00  0.1224 4.3577
21.12  0.00  0.1229 4.3517
21.12  0.00  0.1229 4.3517
21.12  0.00  0.1233 4.3573
21.12  0.00  0.123 4.3551
21.12  0.00  0.123 4.3551
21.12  0.00  0.1246 4.3617
21.12  0.00  0.1246 4.3617
21.12  0.00  0.1298 4.3501
21.12  0.00  0.1298 4.3501
21.12  0.00  0.1332 4.358
21.12  0.00  0.1332 4.358
21.12  0.00  0.1315 4.3339
21.12  0.00  0.1241 4.3523
21.12  0.00  0.1241 4.3523
21.12  0.00  0.1199 4.3561
21.12  0.00  0.1199 4.3561
21.12  0.00  0.1174 4.3479
21.12  0.00  0.1174 4.3479
21.12  0.00  0.1206 4.3461
21.12  0.00  0.1206 4.3461
21.12  0.00  0.1232 4.3542
21.12  0.00  0.129 4.3389
21.12  0.00  0.129 4.3389
21.12  0.00  0.1282 4.3409
21.12  0.00  0.1282 4.3409
21.12  0.00  0.1293 4.3562
21.12  0.00  0.1293 4.3562
20.87  0.00  0.1289 4.3556
Print progress: 58.69565217391305%
21.18  0.00  0.1289 4.3556
Print progress: 63.04347826086957%
21.12  0.00  0.1237 4.3649
Print progress: 67.3913043478261%
21.00  0.00  0.1228 4.3483
21.00  0.00  0.1228 4.3483
21.00  0.00  0.1228 4.3506
21.00  0.00  0.1228 4.3506
21.00  0.00  0.1189 4.3518
21.00  0.00  0.1189 4.3518
21.00  0.00  0.1243 4.3519
21.00  0.00  0.1276 4.3533
21.00  0.00  0.1276 4.3533
21.00  0.00  0.134 4.3535
21.00  0.00  0.134 4.3535
21.00  0.00  0.1335 4.3536
21.00  0.00  0.1335 4.3536
21.00  0.00  0.1302 4.3589
21.00  0.00  0.1211 4.3563
21.00  0.00  0.1211 4.3563
21.00  0.00  0.1201 4.3486
21.00  0.00  0.1201 4.3486
21.00  0.00  0.1204 4.3457
21.00  0.00  0.1204 4.3457
21.00  0.00  0.1205 4.3489
21.00  0.00  0.1205 4.3489
21.00  0.00  0.1227 4.368
21.00  0.00  0.124 4.3492
21.00  0.00  0.124 4.3492
21.00  0.00  0.1285 4.3615
21.00  0.00  0.1285 4.3615
21.00  0.00  0.1331 4.3478
21.00  0.00  0.1331 4.3478
21.00  0.00  0.1281 4.3519
21.00  0.00  0.1289 4.345
21.00  0.00  0.1289 4.345
21.00  0.00  0.1248 4.3558
21.00  0.00  0.1248 4.3558
21.00  0.00  0.1202 4.3446
21.00  0.00  0.1202 4.3446
21.00  0.00  0.1169 4.3467
21.00  0.00  0.12 4.3544
21.00  0.00  0.12 4.3544
21.00  0.00  0.125 4.3457
21.00  0.00  0.125 4.3457
21.00  0.00  0.1262 4.3539
21.00  0.00  0.1262 4.3539
21.00  0.00  0.1333 4.3494
21.00  0.00  0.1333 4.3494
21.00  0.00  0.1285 4.3505
21.00  0.00  0.131 4.3445
21.00  0.00  0.131 4.3445
21.00  0.00  0.1284 4.351
21.00  0.00  0.1284 4.351
21.00  0.00  0.1251 4.3522
21.00  0.00  0.1251 4.3522
21.00  0.00  0.1221 4.3477
21.00  0.00  0.1219 4.3538
21.00  0.00  0.1219 4.3538
21.00  0.00  0.1215 4.3459
21.00  0.00  0.1215 4.3459
21.00  0.00  0.1202 4.3588
21.00  0.00  0.1202 4.3588
21.00  0.00  0.1259 4.3474
21.00  0.00  0.1311 4.3452
21.00  0.00  0.1311 4.3452
21.00  0.00  0.1328 4.3597
21.00  0.00  0.1328 4.3597
21.00  0.00  0.1279 4.361
21.00  0.00  0.1279 4.361
21.00  0.00  0.1266 4.3376
21.00  0.00  0.1266 4.3376
21.21  0.00  0.124 4.3591
21.42  0.00  0.1208 4.3503
Print progress: 71.73913043478261%
21.27  0.00  0.1208 4.3503
21.27  0.00  0.1162 4.3624
21.27  0.00  0.1162 4.3624
21.27  0.00  0.1226 4.344
21.27  0.00  0.1226 4.344
21.27  0.00  0.1193 4.3635
21.27  0.00  0.1268 4.3523
21.27  0.00  0.1268 4.3523
21.27  0.00  0.1276 4.3468
21.27  0.00  0.1276 4.3468
21.27  0.00  0.1326 4.3497
21.27  0.00  0.1326 4.3497
21.27  0.00  0.1331 4.3522
21.27  0.00  0.1309 4.3542
21.27  0.00  0.1309 4.3542
21.27  0.00  0.1254 4.3376
21.27  0.00  0.1254 4.3376
21.27  0.00  0.1205 4.3387
21.27  0.00  0.1205 4.3387
21.27  0.00  0.1206 4.3475
21.27  0.00  0.1174 4.3593
21.27  0.00  0.1174 4.3593
21.27  0.00  0.1213 4.3557
21.27  0.00  0.1213 4.3557
21.27  0.00  0.1288 4.3549
21.27  0.00  0.1288 4.3549
21.27  0.00  0.1277 4.3518
21.27  0.00  0.1315 4.3423
21.27  0.00  0.1315 4.3423
21.27  0.00  0.1311 4.3519
21.27  0.00  0.1311 4.3519
21.27  0.00  0.1321 4.3589
21.27  0.00  0.1321 4.3589
21.27  0.00  0.1277 4.3601
21.27  0.00  0.1228 4.3497
21.27  0.00  0.1228 4.3497
21.27  0.00  0.1171 4.3599
21.27  0.00  0.1171 4.3599
21.27  0.00  0.1187 4.3456
21.27  0.00  0.1187 4.3456
21.27  0.00  0.1206 4.354
21.27  0.00  0.1245 4.3752
21.27  0.00  0.1245 4.3752
21.27  0.00  0.1294 4.3667
21.27  0.00  0.1294 4.3667
21.27  0.00  0.1276 4.3593
21.27  0.00  0.1276 4.3593
21.27  0.00  0.1313 4.3514
21.27  0.00  0.1312 4.3597
21.27  0.00  0.1312 4.3597
21.27  0.00  0.1262 4.3558
21.27  0.00  0.1262 4.3558
21.27  0.00  0.126 4.3518
21.27  0.00  0.126 4.3518
21.27  0.00  0.1223 4.3513
21.27  0.00  0.1195 4.3345
21.27  0.00  0.1195 4.3345
21.27  0.00  0.1161 4.3588
21.27  0.00  0.1161 4.3588
21.27  0.00  0.1202 4.3475
21.27  0.00  0.1202 4.3475
21.27  0.00  0.1232 4.359
21.27  0.00  0.1283 4.356
21.27  0.00  0.1283 4.356
21.27  0.00  0.1331 4.3352
21.06  0.00  0.1331 4.3352
21.06  0.00  0.1296 4.3573
Print progress: 76.08695652173914%
21.30  0.00  0.1311 4.3645
Print progress: 78.26086956521739%
21.12  0.00  0.1311 4.3645
Print progress: 82.6086956521739%
21.12  0.00  0.1299 4.3564
21.12  0.00  0.1299 4.3564
21.12  0.00  0.1263 4.3593
21.12  0.00  0.1263 4.3593
21.12  0.00  0.1255 4.3547
21.12  0.00  0.1183 4.3541
21.12  0.00  0.1183 4.3541
21.12  0.00  0.118 4.3456
21.12  0.00  0.118 4.3456
21.12  0.00  0.1189 4.343
21.12  0.00  0.1189 4.343
21.12  0.00  0.1268 4.3733
21.12  0.00  0.129 4.351
21.12  0.00  0.129 4.351
21.12  0.00  0.1326 4.3275
21.12  0.00  0.1326 4.3275
21.12  0.00  0.1285 4.3417
21.12  0.00  0.1285 4.3417
21.12  0.00  0.1298 4.3424
21.12  0.00  0.1283 4.3489
21.12  0.00  0.1283 4.3489
21.12  0.00  0.1243 4.3407
21.12  0.00  0.1243 4.3407
21.12  0.00  0.1235 4.3622
21.12  0.00  0.1222 4.3599
21.12  0.00  0.1222 4.3599
21.12  0.00  0.1185 4.3607
21.12  0.00  0.1185 4.3607
21.12  0.00  0.1199 4.3691
21.12  0.00  0.1199 4.3691
21.12  0.00  0.124 4.3353
21.12  0.00  0.1313 4.3489
21.12  0.00  0.1313 4.3489
21.12  0.00  0.1317 4.3464
21.12  0.00  0.1317 4.3464
21.12  0.00  0.1321 4.3461
21.12  0.00  0.1321 4.3461
21.12  0.00  0.1267 4.3585
21.12  0.00  0.1302 4.3518
21.12  0.00  0.1302 4.3518
21.12  0.00  0.1249 4.3521
21.12  0.00  0.1249 4.3521
21.12  0.00  0.1224 4.3447
21.12  0.00  0.1216 4.3516
Print progress: 86.95652173913044%
21.21  0.00  0.1216 4.3516
21.21  0.00  0.1167 4.3634
21.21  0.00  0.1167 4.3634
21.21  0.00  0.1178 4.3627
21.21  0.00  0.1178 4.3627
21.21  0.00  0.1218 4.351
21.21  0.00  0.1259 4.3445
21.21  0.00  0.1259 4.3445
21.21  0.00  0.1281 4.3524
21.21  0.00  0.1281 4.3524
21.21  0.00  0.1306 4.3552
21.21  0.00  0.1306 4.3552
21.21  0.00  0.1276 4.3517
21.21  0.00  0.1306 4.3624
21.21  0.00  0.1306 4.3624
21.21  0.00  0.13 4.3606
21.21  0.00  0.13 4.3606
21.21  0.00  0.1241 4.3624
21.21  0.00  0.1241 4.3624
21.21  0.00  0.1256 4.3501
21.21  0.00  0.1216 4.3584
21.21  0.00  0.1216 4.3584
21.21  0.00  0.1174 4.3567
21.21  0.00  0.1174 4.3567
21.21  0.00  0.1199 4.353
21.21  0.00  0.1251 4.3556
21.21  0.00  0.1251 4.3556
21.21  0.00  0.1306 4.3158
21.21  0.00  0.1306 4.3158
21.21  0.00  0.1324 4.3579
21.21  0.00  0.1282 4.3617
21.21  0.00  0.1282 4.3617
21.21  0.00  0.1266 4.3322
21.21  0.00  0.1266 4.3322
21.21  0.00  0.1259 4.3674
21.21  0.00  0.1259 4.3674
21.21  0.00  0.1238 4.3781
21.21  0.00  0.1205 4.3439
21.21  0.00  0.1205 4.3439
21.21  0.00  0.1232 4.3485
21.21  0.00  0.1232 4.3485
21.24  0.00  0.1179 4.3574
Print progress: 89.13043478260869%
21.03  0.00  0.1243 4.3456
Print progress: 95.65217391304348%
21.15  0.00  0.1243 4.3456
21.97  0.00  0.1257 4.3507
21.00  0.00  0.1257 4.3507
21.03  0.00  0.1312 4.3578
21.24  0.00  0.1312 4.3578
21.27  0.00  0.1315 4.3795
21.21  0.00  0.1321 4.3542
21.15  0.00  0.1321 4.3542
21.03  0.00  0.1255 4.3571
21.18  0.00  0.1255 4.3571
21.24  0.00  0.1229 4.3497
21.06  0.00  0.1229 4.3497
21.18  0.00  0.1221 4.3545
21.21  0.00  0.1194 4.3483
21.30  0.00  0.1194 4.3483
21.18  0.00  0.1205 4.3495
21.09  0.00  0.1205 4.3495
21.09  0.00  0.126 4.339
21.18  0.00  0.126 4.339
21.33  0.00  0.1246 4.3448
21.24  0.00  0.13 4.3523
21.24  0.00  0.13 4.3523
21.15  0.00  0.1288 4.3467
21.33  0.00  0.1288 4.3467
21.12  0.00  0.1334 4.3534
21.36  0.00  0.1334 4.3534
21.27  0.00  0.1304 4.3541
21.27  0.00  0.1257 4.3569
21.15  0.00  0.1257 4.3569
21.30  0.00  0.1206 4.3459
21.21  0.00  0.1206 4.3459
21.21  0.00  0.1185 4.3539
21.12  0.00  0.1185 4.3539
21.12  0.00  0.1191 4.3652
21.24  0.00  0.1201 4.3546
21.15  0.00  0.1201 4.3546
21.39  0.00  0.1266 4.3671
21.12  0.00  0.1266 4.3671
21.24  0.00  0.1263 4.347
21.18  0.00  0.1263 4.347
21.09  0.00  0.1309 4.3468
21.18  0.00  0.132 4.3439
21.21  0.00  0.132 4.3439
21.30  0.00  0.1294 4.356
21.09  0.00  0.1294 4.356
21.33  0.00  0.1315 4.3563
21.12  0.00  0.1315 4.3563
21.27  0.00  0.1243 4.3517
21.18  0.00  0.1208 4.3492
21.03  0.00  0.1208 4.3492
21.36  0.00  0.1167 4.3579
21.06  0.00  0.1167 4.3579
21.33  0.00  0.1217 4.3512
21.18  0.00  0.1249 4.3527
21.12  0.00  0.1249 4.3527
21.24  0.00  0.1283 4.3489
21.18  0.00  0.1283 4.3489
21.15  0.00  0.134 4.3574
21.24  0.00  0.134 4.3574
21.24  0.00  0.1312 4.3434
21.36  0.00  0.1331 4.3475
21.36  0.00  0.1331 4.3475
21.24  0.00  0.1289 4.351
21.27  0.00  0.1289 4.351
21.24  0.00  0.1272 4.3577
21.24  0.00  0.1284 4.3522
21.27  0.00  0.1284 4.3522
21.48  0.00  0.121 4.3512
21.21  0.00  0.121 4.3512
21.15  0.00  0.1185 4.356
21.15  0.00  0.1182 4.3473
21.27  0.00  0.1182 4.3473
21.30  0.00  0.1224 4.381
21.09  0.00  0.1224 4.381
21.15  0.00  0.1237 4.3595
21.15  0.00  0.1312 4.377
21.09  0.00  0.1312 4.377
21.15  0.00  0.1267 4.3376
20.87  0.00  0.1267 4.3376
21.18  0.00  0.1345 4.3456
21.15  0.00  0.1302 4.3632
20.97  0.00  0.1302 4.3632
21.00  0.00  0.1309 4.3606
20.94  0.00  0.1309 4.3606
21.12  0.00  0.1302 4.3563
21.09  0.00  0.1302 4.3563
21.15  0.00  0.1246 4.3458
21.15  0.00  0.1204 4.3679
20.94  0.00  0.1204 4.3679
21.12  0.00  0.1182 4.3458
20.97  0.00  0.1182 4.3458
20.90  0.00  0.1207 4.3478
21.09  0.00  0.1235 4.3423
20.97  0.00  0.1235 4.3423
20.84  0.00  0.1261 4.3575
21.00  0.00  0.1261 4.3575
21.15  0.00  0.1274 4.3706
20.90  0.00  0.1307 4.3668
20.90  0.00  0.1307 4.3668
21.00  0.00  0.1342 4.3701
21.06  0.00  0.1342 4.3701
20.97  0.00  0.1274 4.374
21.09  0.00  0.1274 4.374
21.09  0.00  0.1293 4.3685
21.00  0.00  0.1241 4.3585
21.03  0.00  0.1241 4.3585
20.87  0.00  0.1193 4.3545
21.00  0.00  0.1193 4.3545
21.09  0.00  0.116 4.3713
20.97  0.00  0.116 4.3713
20.90  0.00  0.1184 4.3457
21.06  0.00  0.1265 4.3579
20.97  0.00  0.1265 4.3579
21.00  0.00  0.13 4.3407
21.09  0.00  0.13 4.3407
21.03  0.00  0.1302 4.3596
20.78  0.00  0.1294 4.3475
21.09  0.00  0.1294 4.3475
21.03  0.00  0.1316 4.3416
20.97  0.00  0.1316 4.3416
20.81  0.00  0.1305 4.3479
21.03  0.00  0.1248 4.3568
20.87  0.00  0.1248 4.3568
21.00  0.00  0.1251 4.3417
20.94  0.00  0.1251 4.3417
21.00  0.00  0.1212 4.3467
21.00  0.00  0.1212 4.3467
21.06  0.00  0.1183 4.3394
21.09  0.00  0.1206 4.3508
21.06  0.00  0.1206 4.3508
21.12  0.00  0.1262 4.3458
21.21  0.00  0.1262 4.3458
21.06  0.00  0.1307 4.351
21.15  0.00  0.1307 4.351
21.21  0.00  0.1337 4.3547
21.12  0.00  0.1312 4.3599
21.15  0.00  0.1312 4.3599
21.00  0.00  0.1281 4.3489
21.06  0.00  0.1281 4.3489
21.18  0.00  0.129 4.358
21.12  0.00  0.1257 4.3424
21.12  0.00  0.1257 4.3424
21.09  0.00  0.1212 4.3529
21.18  0.00  0.1212 4.3529
21.06  0.00  0.124 4.3467
21.12  0.00  0.1176 4.3563
21.03  0.00  0.1176 4.3563
21.18  0.00  0.1219 4.3706
21.27  0.00  0.1219 4.3706
21.27  0.00  0.1222 4.3438
21.18  0.00  0.1222 4.3438
21.21  0.00  0.1306 4.3367
20.97  0.00  0.1313 4.3486
21.18  0.00  0.1313 4.3486
21.18  0.00  0.1348 4.3507
20.90  0.00  0.1348 4.3507
21.21  0.00  0.1266 4.3667
21.21  0.00  0.129 4.3627
21.12  0.00  0.129 4.3627
21.15  0.00  0.1263 4.3591
21.21  0.00  0.1263 4.3591
21.21  0.00  0.1226 4.389
21.30  0.00  0.1226 4.389
21.24  0.00  0.123 4.3513
21.15  0.00  0.1206 4.3579
21.27  0.00  0.1206 4.3579
21.24  0.00  0.1191 4.3533
21.27  0.00  0.1191 4.3533
21.27  0.00  0.1221 4.3524
21.18  0.00  0.1279 4.3477
21.21  0.00  0.1279 4.3477
21.09  0.00  0.134 4.3428
21.33  0.00  0.134 4.3428
21.06  0.00  0.1331 4.3579
21.24  0.00  0.1331 4.3579
21.42  0.00  0.1294 4.3516
21.15  0.00  0.13 4.3505
21.33  0.00  0.13 4.3505
21.21  0.00  0.1324 4.3519
21.45  0.00  0.1324 4.3519
21.33  0.00  0.125 4.3507
21.36  0.00  0.1259 4.3481
21.39  0.00  0.1259 4.3481
21.24  0.00  0.1221 4.3481
21.48  0.00  0.1221 4.3481
21.27  0.00  0.118 4.3599
21.33  0.00  0.1178 4.3447
21.33  0.00  0.1178 4.3447
21.33  0.00  0.1211 4.3477
21.33  0.00  0.1211 4.3477
21.30  0.00  0.1277 4.3489
21.39  0.00  0.1307 4.3433
21.39  0.00  0.1307 4.3433
21.55  0.00  0.1327 4.3622
21.33  0.00  0.1327 4.3622
21.30  0.00  0.1305 4.356
21.58  0.00  0.1305 4.3556
21.33  0.00  0.1305 4.3556
21.42  0.00  0.1296 4.3507
21.45  0.00  0.1296 4.3507
21.24  0.00  0.1252 4.355
21.55  0.00  0.1252 4.355
21.24  0.00  0.1254 4.3458
